6414010.743000,4970432.766000,159.211000
6413907.487000,4970211.678000,158.755000
6413894.074000,4970172.123000,159.297000
6413892.869000,4970172.515000,158.510000
6413888.354000,4970137.074000,159.974000
6413849.755000,4969870.926000,170.708000
6413869.794000,4969912.906000,169.097000
6413876.004000,4969909.730000,167.801000
6413859.685000,4970095.520000,158.340000
6413860.359000,4970102.620000,158.360000
6413914.406000,4969875.903000,170.208000
6413912.797000,4969888.363000,170.108000
6414289.439000,4970702.741000,170.958000
6414305.305000,4970689.909000,171.549000
6414315.719000,4970661.752000,170.513000
6414306.726000,4970653.729000,169.643000
6414304.402000,4970643.342000,169.876000
6414299.220000,4970627.382000,169.536000
6414292.857000,4970630.191000,169.373000
6414284.252000,4970603.842000,169.299000
6414262.011000,4970609.741000,168.737000
6414250.570000,4970573.407000,168.759000
6414245.269000,4970578.733000,168.687000
6414234.490000,4970579.170000,168.204000
6414242.355000,4970559.350000,168.368000
6414230.070000,4970564.980000,168.699000
6414232.673000,4970560.129000,170.427000
6414230.874000,4970556.132000,169.010000
6414220.374000,4970533.018000,169.616000
6414199.189000,4970501.112000,170.190000
6414194.261000,4970502.930000,169.285000
6414197.692000,4970491.448000,169.617000
6414186.111000,4970480.563000,169.503000
6414169.349000,4970472.117000,170.664000
6414166.293000,4970473.236000,169.742000
6414166.232000,4970456.393000,169.690000
6414147.779000,4970432.441000,169.567000
6414139.911000,4970433.724000,169.916000
6414138.727000,4970430.698000,170.228000
6414131.134000,4970428.526000,170.415000
6414127.456000,4970425.975000,168.210000
6414135.077000,4970386.574000,159.411000
6414109.120000,4970400.253000,164.760000
6414115.486000,4970435.436000,169.263000
6414108.348000,4970417.446000,170.139000
6414106.594000,4970407.991000,170.302000
6414098.674000,4970403.757000,170.213000
6414089.731000,4970394.800000,170.186000
6414069.543000,4970384.559000,169.246000
6414093.108000,4970434.879000,169.453000
6414111.919000,4970471.200000,169.630000
6414093.714000,4970473.311000,164.661000
6414077.732000,4970368.287000,168.753000
6414080.529000,4970359.968000,169.379000
6414068.918000,4970339.348000,167.249000
6414063.010000,4970335.788000,169.669000
6414057.449000,4970319.089000,169.826000
6414055.695000,4970298.310000,166.961000
6414042.185000,4970277.673000,169.184000
6414038.553000,4970267.469000,169.851000
6414040.070000,4970259.965000,169.315000
6413998.939000,4970165.894000,171.283000
6414006.191000,4970161.552000,171.722000
